sub_field_name,sub_field_id,topic_name,topic_id,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Computer Networks and Communications,https://openalex.org/subfields/1705,Opportunistic and Delay-Tolerant Networks,https://openalex.org/T11896,-50.0,75.0,-71.43,150.0,-20.0,0.0,75.0,42.86,-40.0,-33.33,125.0,11.11,20.0,-25.0,-11.11,75.0,78.57,-20.0,0.0,-10.0,22.22,-13.64,10.53,47.62,-3.23,3.33,25.81,25.64,-26.53,72.22,51.61,125.53,-4.25,19.7,61.73,41.73,24.78,22.45,18.8,27.89,8.43,7.28,-1.33,7.75,-5.63,-8.15,-12.91,-15.91,-6.6,-24.05,-12.5,-16.35,-3.8,-1.18
Computer Networks and Communications,https://openalex.org/subfields/1705,Optimization and Search Problems,https://openalex.org/T12288,-5.26,5.56,100.0,-35.53,12.24,-7.27,-1.96,8.0,51.85,1.22,10.84,-30.43,50.0,3.12,-5.05,-8.51,37.21,-11.02,21.9,9.38,14.29,11.88,3.35,-3.78,25.28,-0.45,5.86,10.64,-3.08,0.79,5.91,85.87,-20.4,5.03,-5.26,17.68,7.3,-11.4,27.99,0.53,1.58,-0.69,2.43,-5.26,2.69,0.52,2.43,-8.47,14.63,-6.62,-4.84,-13.82,0.0,15.82
Computer Networks and Communications,https://openalex.org/subfields/1705,Peer-to-Peer Network Technologies,https://openalex.org/T10742,-80.0,200.0,-33.33,50.0,100.0,233.33,-45.0,-18.18,-55.56,150.0,-50.0,60.0,-12.5,71.43,-33.33,75.0,64.29,-52.17,63.64,27.78,26.09,34.48,-12.82,67.65,56.14,11.24,34.34,-9.02,42.15,15.7,38.69,178.62,33.16,62.6,14.53,30.15,8.22,8.56,3.46,-9.31,-17.8,-14.81,-19.05,-19.73,-23.21,-21.03,-20.66,-14.19,-16.93,-18.97,-21.1,-28.57,7.69,27.62
Computer Networks and Communications,https://openalex.org/subfields/1705,Security in Wireless Sensor Networks,https://openalex.org/T11498,-66.67,-100.0,0.0,0.0,0.0,200.0,-50.0,100.0,-100.0,0.0,100.0,300.0,-25.0,0.0,-66.67,400.0,0.0,-80.0,100.0,-50.0,0.0,300.0,-50.0,150.0,-20.0,75.0,0.0,71.43,75.0,19.05,36.0,135.29,43.75,92.17,58.82,74.36,8.01,33.74,2.38,5.86,-6.58,6.03,10.43,8.59,-19.07,-11.94,-9.62,-2.86,-14.61,-12.66,-6.59,-12.7,-6.7,9.65
Computer Networks and Communications,https://openalex.org/subfields/1705,Sensor Technology and Measurement Systems,https://openalex.org/T12564,-11.99,-7.32,-1.7,23.94,7.88,-6.48,-3.15,-5.72,14.9,1.8,-11.32,-2.39,14.99,-0.36,7.02,-1.0,1.57,2.32,-1.3,1.31,1.19,0.75,-5.93,4.28,-1.19,5.14,-7.9,16.03,4.77,20.52,-0.39,90.41,-18.28,0.5,13.75,7.7,-5.37,7.68,-0.08,-0.2,3.14,-5.43,4.73,-3.77,-7.03,2.26,-4.55,4.86,-11.17,-14.87,-20.73,-20.48,6.6,82.86
Computer Networks and Communications,https://openalex.org/subfields/1705,Smart Systems and Machine Learning,https://openalex.org/T13693,100.0,0.0,0.0,0.0,100.0,50.0,0.0,-66.67,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,100.0,200.0,66.67,-40.0,66.67,-40.0,0.0,-100.0,300.0,166.67,-50.0,75.0,-85.71,0.0,700.0,-12.5,-14.29,33.33,87.5,6.67,-18.75,-15.38,127.27,-40.0,86.67,28.57,2.78,16.22,46.51,36.51,19.77,19.42,27.64,52.87,30.42,98.72,-42.44,9.5,21.68
Computer Networks and Communications,https://openalex.org/subfields/1705,Software System Performance and Reliability,https://openalex.org/T12127,-25.64,48.28,-20.93,35.29,4.35,20.83,-3.45,-7.14,23.08,-7.81,54.24,-14.29,15.38,31.11,11.86,15.15,-11.84,-2.99,-1.54,31.25,-20.83,31.58,15.43,0.99,-4.9,19.07,5.63,3.69,7.51,13.6,12.3,123.34,-22.97,13.4,23.19,2.76,2.57,9.78,6.32,14.62,1.11,-2.86,8.23,-10.56,9.75,6.68,-0.08,9.17,3.99,-1.89,-5.63,-1.45,20.59,7.83
Computer Networks and Communications,https://openalex.org/subfields/1705,Software-Defined Networks and 5G,https://openalex.org/T10714,300.0,-100.0,200.0,50.0,0.0,33.33,-50.0,100.0,0.0,-50.0,150.0,20.0,66.67,70.0,0.0,29.41,-36.36,28.57,22.22,-40.91,76.92,-13.04,80.0,-16.67,6.67,53.12,20.41,57.63,-8.6,18.82,-1.98,117.17,1.86,-4.11,18.57,2.01,6.69,19.93,19.38,36.34,33.27,22.98,46.02,49.92,16.17,26.08,7.19,8.05,3.6,-11.24,-5.67,-9.31,6.75,-26.48
Computer Networks and Communications,https://openalex.org/subfields/1705,Technology and Education Systems,https://openalex.org/T14455,-100.0,200.0,-100.0,200.0,0.0,100.0,-75.0,100.0,-50.0,0.0,0.0,200.0,33.33,-25.0,-100.0,100.0,400.0,40.0,-28.57,-40.0,-66.67,300.0,75.0,0.0,-28.57,20.0,16.67,42.86,-50.0,0.0,140.0,266.67,-63.64,56.25,-20.0,15.0,4.35,-8.33,22.73,25.93,-8.82,35.48,-28.57,13.33,5.88,-13.89,-29.03,-36.36,35.71,-47.37,-20.0,-75.0,250.0,28.57
Computer Networks and Communications,https://openalex.org/subfields/1705,Wireless Communication Networks Research,https://openalex.org/T10575,2.08,-2.04,47.92,-5.63,59.7,-35.51,78.26,-8.13,33.63,12.58,0.0,23.53,9.52,7.39,-24.7,58.06,-20.75,-2.15,21.05,17.75,18.77,6.74,32.52,30.59,13.04,34.12,8.97,18.08,14.59,6.21,6.32,464.0,-45.92,-31.91,17.44,-9.84,-17.03,-7.4,-10.39,-8.04,-7.46,-10.95,-15.45,-8.13,-18.27,-14.57,-16.79,-13.2,-10.63,-20.75,-27.23,-27.34,1.32,128.01
Computer Networks and Communications,https://openalex.org/subfields/1705,Wireless Networks and Protocols,https://openalex.org/T11158,-80.0,100.0,250.0,-71.43,300.0,25.0,-20.0,137.5,57.89,23.33,-13.51,46.88,51.06,-14.08,45.9,-1.12,23.86,-21.1,33.72,-22.61,-6.74,2.41,0.0,-8.24,-5.13,4.05,-2.6,9.33,20.73,30.3,12.4,536.55,-2.38,11.43,48.71,30.27,-10.64,7.83,-9.61,-1.42,-6.11,-2.81,-9.32,-8.1,-5.51,-5.42,-9.78,-14.94,-7.46,-21.09,-27.2,-9.29,-4.29,-24.38
Computer Networks and Communications,https://openalex.org/subfields/1705,Wireless Sensor Networks for Data Analysis,https://openalex.org/T14353,-11.11,6.25,47.06,-28.0,0.0,8.33,7.69,19.05,0.0,-2.0,-16.33,24.39,-7.84,6.38,20.0,6.67,14.06,-17.81,-5.0,19.3,-10.29,-3.28,30.51,9.09,-5.95,-13.92,30.88,55.06,-8.7,30.16,-10.98,54.79,-11.95,-2.51,31.44,-8.24,23.5,26.64,12.3,9.98,11.28,-9.15,-1.09,-3.76,-8.97,15.91,0.87,-14.69,-17.22,-13.76,-51.77,-30.88,5.32,55.56
Computer Science Applications,https://openalex.org/subfields/1706,Digital Media and Philosophy,https://openalex.org/T14114,-33.33,50.0,33.33,50.0,-33.33,-50.0,100.0,25.0,-20.0,-50.0,50.0,0.0,100.0,0.0,-66.67,-100.0,300.0,66.67,-80.0,700.0,-62.5,100.0,50.0,44.44,-7.69,-41.67,71.43,-16.67,40.0,42.86,-20.0,6.25,23.53,42.86,36.67,17.07,4.17,16.0,44.83,1.19,-2.35,68.67,-12.86,9.84,53.73,-11.65,-6.59,-4.71,51.85,-7.32,1.32,-18.61,-4.79,-11.73
Computer Science Applications,https://openalex.org/subfields/1706,E-Learning and Knowledge Management,https://openalex.org/T14246,-92.74,88.89,-17.65,-14.29,50.0,-5.56,29.41,18.18,19.23,45.16,6.67,-12.5,16.67,10.2,29.63,14.29,-8.75,9.59,5.0,-1.19,30.12,-8.33,44.44,0.0,13.29,51.23,11.43,14.29,4.81,39.45,12.28,23.83,8.99,22.87,13.31,19.65,11.64,13.7,12.25,25.49,9.38,8.17,8.42,10.57,9.76,11.89,-5.24,0.88,-0.96,3.51,-24.2,-38.83,11.97,20.23
Computer Science Applications,https://openalex.org/subfields/1706,History of Computing Technologies,https://openalex.org/T12797,-33.33,5.26,-22.5,16.13,36.11,20.41,1.69,-15.0,27.45,-7.69,10.0,-3.03,9.38,57.14,-19.09,13.48,-28.71,-4.17,34.78,-13.98,21.25,-8.25,6.74,-8.42,21.84,8.49,-6.96,9.35,21.37,2.11,-5.52,15.33,-5.06,18.67,-9.55,9.94,-11.86,8.33,-18.34,-0.72,16.79,3.75,-6.63,3.87,14.29,-13.59,32.7,-25.59,-4.46,-13.33,8.46,-27.66,22.55,1.6
Computer Science Applications,https://openalex.org/subfields/1706,IoT-based Control Systems,https://openalex.org/T13541,-83.33,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,0.0,100.0,-100.0,0.0,0.0,0.0,200.0,-50.0,-100.0,0.0,0.0,200.0,-50.0,0.0,0.0,100.0,-50.0,100.0,50.0,-33.33,50.0,33.33,250.0,-7.14,61.54,47.62,112.9,89.39,52.8,-34.03,33.33,50.6,5.93,66.42,41.7,45.57,24.78,30.4,18.84,18.21,-14.6,1.0,-42.45
Computer Science Applications,https://openalex.org/subfields/1706,Mobile Crowdsensing and Crowdsourcing,https://openalex.org/T11704,-100.0,200.0,-100.0,0.0,200.0,-100.0,200.0,0.0,-100.0,0.0,100.0,-100.0,0.0,200.0,50.0,-66.67,0.0,100.0,50.0,-33.33,50.0,-66.67,600.0,-71.43,100.0,-25.0,-66.67,200.0,-33.33,250.0,-57.14,200.0,0.0,66.67,26.67,36.84,53.85,60.0,95.31,66.4,65.38,50.29,28.43,27.86,17.2,-1.61,-2.35,5.33,-3.28,-11.7,-9.88,-14.84,-9.7,-14.6
Computer Science Applications,https://openalex.org/subfields/1706,Online Learning and Analytics,https://openalex.org/T11122,0.0,-16.22,19.35,48.65,-7.27,19.61,-34.43,20.0,-25.0,5.56,15.79,34.09,0.0,64.41,-18.56,-8.86,33.33,-29.17,30.88,-7.87,-13.41,-7.04,28.79,-4.71,20.99,21.43,-2.52,3.45,30.0,-4.49,15.44,36.63,8.09,18.9,20.53,-4.12,15.19,19.15,22.96,19.02,10.84,35.91,45.74,47.95,10.94,7.17,6.72,13.26,8.5,11.04,-0.68,-5.13,24.91,41.88
Computer Science Applications,https://openalex.org/subfields/1706,Open Education and E-Learning,https://openalex.org/T12171,-1.63,38.84,0.0,0.6,-13.02,20.41,-25.42,6.82,-18.44,-31.3,55.7,-7.32,13.16,12.4,-11.03,31.78,4.71,17.42,0.48,-10.0,12.17,13.21,20.83,4.14,14.9,25.07,14.98,11.22,0.9,7.68,22.39,25.47,10.26,19.0,7.24,-3.22,7.53,6.64,-0.76,13.38,-4.43,12.28,-7.1,-2.28,-3.22,8.15,-1.51,-2.2,1.88,3.01,-50.03,-43.79,2.76,59.92
Computer Science Applications,https://openalex.org/subfields/1706,Open Source Software Innovations,https://openalex.org/T11675,0.0,77.78,-37.5,20.0,33.33,0.0,37.5,-18.18,-33.33,75.0,-28.57,53.33,4.35,8.33,26.92,45.45,-29.17,26.47,23.26,16.98,-11.29,12.73,6.45,22.73,11.11,17.78,-22.64,40.24,10.43,12.6,22.38,70.86,18.39,18.36,31.03,-2.0,19.33,5.14,19.85,8.78,2.61,7.53,4.12,-1.38,-1.2,-12.08,-2.77,-5.23,-5.51,-12.2,-9.52,-16.53,-3.4,-4.97
Computer Science Applications,https://openalex.org/subfields/1706,Scientific Research and Technology,https://openalex.org/T14100,0.0,-100.0,0.0,100.0,-100.0,0.0,0.0,0.0,100.0,-100.0,100.0,-100.0,100.0,-100.0,0.0,100.0,0.0,100.0,-50.0,-100.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,50.0,-50.0,200.0,11.11,-40.0,116.67,-30.77,88.89,23.53,-9.52,42.11,51.85,21.95,76.0,26.14,27.93,113.38,-20.79,7.08,46.69,-36.07
Computer Science Applications,https://openalex.org/subfields/1706,Teaching and Learning Programming,https://openalex.org/T10533,-21.09,7.76,22.4,12.42,-4.65,33.54,-25.57,36.2,-19.82,-8.99,11.73,12.15,31.53,10.86,-6.08,16.19,-2.48,6.67,-18.15,-5.82,-9.27,19.15,-18.93,30.84,-3.7,11.54,-0.94,25.63,-16.12,15.32,19.79,44.78,3.15,1.02,13.69,5.7,6.59,0.0,15.97,-2.91,5.0,10.47,14.9,7.12,10.36,5.64,8.88,12.73,14.82,17.33,-28.24,-2.33,8.6,30.09
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Advanced Data Compression Techniques,https://openalex.org/T10901,9.52,-5.8,10.77,22.22,44.32,-23.62,23.71,10.83,3.76,28.26,-14.12,21.05,7.61,-0.51,17.77,10.78,11.67,27.18,5.21,24.74,30.48,12.96,16.29,-1.22,9.0,9.05,0.21,0.52,1.85,8.39,-16.7,436.73,-46.51,-31.28,57.26,-21.76,-12.41,-7.11,-3.4,-5.81,-8.29,-1.7,-8.5,-14.73,-3.63,-8.27,-10.62,-10.87,-2.77,-20.83,-4.74,-14.92,15.93,79.3
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Advanced Image and Video Retrieval Techniques,https://openalex.org/T10627,-8.33,-36.36,57.14,-90.91,1600.0,-52.94,125.0,-27.78,30.77,11.76,73.68,-33.33,4.55,43.48,-3.03,62.5,9.62,31.58,9.33,29.27,8.49,1.74,-4.27,22.32,0.0,24.09,-8.24,31.41,10.24,17.26,-6.04,255.82,-31.15,2.3,36.06,21.32,26.21,23.31,29.44,13.06,6.44,5.77,13.48,3.34,-0.16,-12.68,-5.93,-5.0,-1.2,-11.07,5.57,-8.62,7.09,1.1
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Advanced Image Processing Techniques,https://openalex.org/T11105,-33.33,100.0,50.0,0.0,50.0,-33.33,33.33,12.5,-22.22,0.0,14.29,12.5,66.67,6.67,-18.75,46.15,-31.58,69.23,59.09,14.29,85.0,-16.22,16.13,-20.83,14.04,18.46,15.58,38.2,-18.7,2.0,10.78,230.97,-29.95,19.08,36.54,5.63,34.22,-3.64,16.32,18.02,4.51,-2.63,9.47,4.61,4.19,-2.89,0.32,16.3,39.85,6.64,21.72,2.51,14.96,-12.04
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Advanced Neural Network Applications,https://openalex.org/T10036,100.0,0.0,100.0,-100.0,100.0,-100.0,0.0,100.0,-100.0,100.0,0.0,-100.0,100.0,-100.0,200.0,-50.0,400.0,-40.0,0.0,0.0,166.67,-62.5,166.67,-50.0,50.0,-16.67,80.0,-77.78,350.0,-66.67,200.0,88.89,-23.53,0.0,46.15,10.53,47.62,-12.9,92.59,9.62,42.11,4.94,77.65,3.31,112.82,84.34,100.49,79.71,61.68,19.83,38.37,14.97,21.88,-34.08
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Advanced Steganography and Watermarking Techniques,https://openalex.org/T10388,-75.0,-100.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-100.0,200.0,-100.0,0.0,300.0,0.0,-33.33,0.0,100.0,100.0,112.5,41.18,66.67,247.5,41.73,67.01,34.35,124.89,11.87,20.14,25.15,20.69,6.64,10.83,11.36,3.73,-9.66,6.83,7.67,-5.73,-4.22,-8.67,-6.99,5.37,-0.78,-8.67,-0.91,-8.81,6.91,0.39
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Advanced Vision and Imaging,https://openalex.org/T10531,-30.95,3.45,53.33,-26.09,14.71,17.95,-2.17,13.33,23.53,0.0,55.56,-20.41,37.18,21.5,42.31,23.24,19.3,16.54,16.72,17.57,10.11,6.26,7.47,17.37,-5.14,21.18,-0.14,13.43,8.49,4.52,-5.7,345.75,-35.03,-16.53,14.85,4.63,-4.77,-0.44,4.75,6.86,3.66,-3.57,-1.49,-4.42,-5.63,-4.74,-2.23,-0.66,3.93,-5.27,10.99,-2.1,13.37,-9.68
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Augmented Reality Applications,https://openalex.org/T10888,-20.93,20.59,-14.63,60.0,1.79,-15.79,0.0,6.25,-39.22,109.68,-35.38,66.67,38.57,-4.12,-10.75,15.66,-11.46,7.06,3.3,23.4,-17.24,42.71,-11.68,25.62,8.55,3.64,31.58,9.78,3.64,20.7,0.97,111.86,-1.21,9.04,-0.14,-0.56,1.13,13.99,0.37,26.04,15.52,10.24,11.73,8.79,3.57,4.48,12.74,20.96,15.46,-1.62,-5.94,-7.55,9.54,14.44
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Chaos-based Image/Signal Encryption,https://openalex.org/T11017,-29.73,-19.23,19.05,-32.0,29.41,36.36,-20.0,37.5,6.06,2.86,16.67,45.24,0.0,3.28,-4.76,-3.33,24.14,25.0,-1.11,-15.73,16.0,2.3,5.62,8.51,16.67,34.45,-13.75,2.17,14.18,35.4,7.8,80.0,8.04,25.16,15.91,24.43,1.58,21.72,10.78,9.12,2.84,9.07,12.8,6.92,-4.08,-3.19,6.65,14.41,8.62,-3.7,1.42,2.69,7.82,11.85
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Context-Aware Activity Recognition Systems,https://openalex.org/T10444,55.56,7.14,-6.67,0.0,-14.29,-8.33,54.55,23.53,-4.76,15.0,-8.7,38.1,31.03,-7.89,17.14,-51.22,90.0,23.68,-17.02,41.03,-14.55,6.38,24.0,32.26,12.2,-2.17,22.22,11.82,28.46,44.94,23.58,95.41,10.67,43.14,26.71,24.41,0.87,13.93,5.36,11.6,4.5,-0.41,5.61,0.54,7.08,1.63,-9.58,6.01,-7.67,-1.51,-14.01,0.24,2.85,14.42
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Currency Recognition and Detection,https://openalex.org/T14319,9.09,-16.67,10.0,-27.27,75.0,-50.0,85.71,-46.15,171.43,-63.16,71.43,-50.0,16.67,57.14,27.27,14.29,-43.75,33.33,41.67,-64.71,100.0,75.0,-33.33,-28.57,140.0,37.5,0.0,15.15,-36.84,104.17,-16.33,80.49,-12.16,18.46,-3.9,39.19,-14.56,20.45,-9.43,44.79,-10.07,18.4,3.38,11.11,12.35,-4.71,10.44,47.76,11.78,1.81,13.61,-5.99,26.59,20.79
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Data Visualization and Analytics,https://openalex.org/T10799,39.13,-40.62,10.53,71.43,16.67,-7.14,0.0,-2.56,-10.53,20.59,-2.44,-7.5,48.65,16.36,-12.5,51.79,4.71,13.48,16.83,11.86,37.12,19.34,6.94,13.85,7.6,0.71,7.37,18.95,-3.85,14.86,2.49,101.21,-18.58,17.78,-6.29,20.0,-3.91,12.34,6.11,8.01,4.43,5.11,9.56,11.2,6.49,-0.76,-6.27,0.07,0.75,-1.96,-14.64,-12.3,-0.37,-1.57
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Digital Image Processing Techniques,https://openalex.org/T12923,20.69,25.71,11.36,-22.45,32.89,-9.9,2.2,17.2,14.68,-6.4,58.12,-11.89,-1.23,16.15,10.7,-14.01,10.67,8.12,12.21,-2.09,-1.71,23.48,-8.8,-1.54,7.06,-2.2,-10.86,7.14,-6.27,-4.18,3.49,201.27,-30.39,-33.8,32.83,-21.51,11.37,9.95,-12.14,7.59,0.25,-18.34,12.92,-0.27,-17.76,3.65,-2.56,-14.47,12.31,-10.27,-8.78,-30.54,10.24,19.13
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Digital Imaging for Blood Diseases,https://openalex.org/T12874,-1.96,28.0,4.69,-22.39,-19.23,38.1,8.62,1.59,21.88,-11.54,-21.74,3.7,12.5,3.17,7.69,1.43,25.35,-15.73,6.67,8.75,-5.75,-25.61,27.87,-19.23,34.92,10.59,-21.28,6.76,12.66,30.34,-13.79,38.0,-1.45,17.65,30.63,-3.35,-0.5,20.9,11.11,18.15,2.51,18.35,-2.07,10.29,20.57,21.43,-1.14,28.43,7.59,12.2,-4.16,7.12,13.5,26.53
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Digital Media Forensic Detection,https://openalex.org/T12357,-28.57,-40.0,50.0,0.0,11.11,-70.0,-33.33,350.0,-11.11,0.0,12.5,-11.11,-12.5,85.71,-61.54,120.0,36.36,-6.67,-71.43,175.0,45.45,-50.0,62.5,-46.15,171.43,0.0,26.32,-12.5,42.86,-6.67,0.0,117.86,-11.48,50.0,20.99,45.92,22.38,28.57,43.11,18.32,-4.72,13.77,14.77,10.97,6.08,8.06,4.15,16.56,12.98,4.84,17.65,6.18,15.7,28.81
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Face and Expression Recognition,https://openalex.org/T10057,19.05,20.0,-23.33,-34.78,20.0,16.67,-4.76,5.0,0.0,-19.05,17.65,-45.0,72.73,31.58,-16.0,23.81,-34.62,58.82,22.22,57.58,9.62,21.05,-11.59,40.98,15.12,51.52,2.0,18.95,-0.55,51.93,6.55,215.02,1.08,17.47,21.9,34.21,-8.76,22.19,7.75,13.05,-7.31,5.58,7.76,3.23,-3.13,-9.42,-1.16,-1.78,-3.94,-12.54,-5.32,-11.92,-7.96,24.59
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Face recognition and analysis,https://openalex.org/T11448,0.0,133.33,-28.57,40.0,42.86,-70.0,333.33,-38.46,37.5,-36.36,100.0,-35.71,33.33,-41.67,100.0,7.14,20.0,0.0,0.0,-5.56,117.65,2.7,2.63,23.08,14.58,43.64,13.92,47.78,-15.79,10.71,46.77,110.44,1.57,5.14,11.0,29.3,-3.58,7.95,13.91,7.04,-2.28,4.95,9.69,7.04,16.39,10.54,23.66,6.8,30.77,0.1,28.57,-3.04,5.99,-8.42
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Generative Adversarial Networks and Image Synthesis,https://openalex.org/T10775,0.0,0.0,100.0,-100.0,100.0,-100.0,100.0,-100.0,200.0,0.0,50.0,-100.0,100.0,100.0,0.0,-50.0,100.0,-50.0,300.0,-75.0,600.0,42.86,80.0,-66.67,-33.33,50.0,16.67,-42.86,100.0,12.5,55.56,135.71,39.39,-23.91,51.43,33.96,36.62,-4.12,19.35,43.24,-15.09,11.85,13.25,29.24,1.81,19.11,77.99,71.91,45.61,10.05,37.75,-12.38,33.8,-20.64
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Graph Theory and Algorithms,https://openalex.org/T12292,-8.0,-21.74,0.0,72.22,-35.48,-10.0,94.44,-60.0,128.57,-9.38,-3.45,7.14,10.0,24.24,12.2,10.87,-9.8,6.52,61.22,-16.46,13.64,-2.67,-5.48,-1.45,5.88,25.0,-10.0,9.88,0.0,7.87,-1.04,58.95,5.96,3.75,-8.43,18.42,7.78,6.7,12.56,19.31,13.67,34.81,17.84,15.34,13.99,18.94,-6.5,-5.59,10.1,-12.45,0.0,-14.67,-8.95,38.54
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Handwritten Text Recognition Techniques,https://openalex.org/T10601,-17.86,-8.7,-16.67,45.71,0.0,-25.49,42.11,-20.37,55.81,-40.3,37.5,5.45,-12.07,21.57,-11.29,67.27,-11.96,29.63,12.38,13.56,33.58,15.64,26.57,38.17,-21.55,34.51,-34.03,16.27,39.59,-30.81,-10.95,424.6,-51.59,17.19,3.87,-4.62,15.07,-7.6,22.41,3.62,9.28,1.55,9.17,6.67,4.32,-9.03,12.53,2.46,20.11,-6.87,6.62,-9.94,15.31,1.25
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Human Pose and Action Recognition,https://openalex.org/T10812,0.0,-50.0,0.0,-100.0,200.0,-50.0,0.0,100.0,0.0,50.0,0.0,-33.33,-50.0,0.0,400.0,-40.0,133.33,-85.71,300.0,50.0,50.0,0.0,0.0,44.44,-46.15,300.0,-42.86,56.25,12.0,32.14,-32.43,420.0,5.38,8.03,25.68,31.72,-1.22,45.87,16.15,9.51,26.06,7.24,29.16,14.16,4.8,2.67,20.77,13.93,31.09,7.02,32.49,-0.65,20.88,-14.67
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Image and Object Detection Techniques,https://openalex.org/T12549,-16.67,33.33,10.0,-9.09,-10.0,61.11,13.79,-42.42,84.21,-11.43,51.61,21.28,22.81,17.14,0.0,48.78,18.03,23.61,6.74,7.37,5.39,16.28,-4.0,13.75,-17.58,36.0,-18.63,8.43,-17.41,11.21,-4.03,304.2,-35.76,-26.21,25.44,3.32,-5.92,10.43,15.64,16.06,-6.55,-11.17,-0.15,0.15,-8.04,-13.51,-4.23,0.96,5.89,-15.62,-1.91,-9.11,1.67,6.1
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Image and Signal Denoising Methods,https://openalex.org/T10688,12.5,24.44,48.21,-6.02,32.05,-13.59,7.87,16.67,25.0,-15.71,26.27,5.37,-1.91,3.9,37.5,-9.55,14.57,8.77,20.97,20.33,32.96,37.92,8.31,13.81,6.5,19.56,-6.64,12.47,0.09,5.49,-2.78,259.91,-43.98,-18.82,38.35,-5.88,-0.46,-1.18,5.45,4.08,-0.27,7.16,-0.87,-4.62,-8.6,-8.03,-7.31,2.17,-0.29,-13.45,1.01,-5.42,4.21,25.15
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Image and Video Quality Assessment,https://openalex.org/T11165,-54.55,40.0,114.29,-33.33,-30.0,42.86,-20.0,37.5,-18.18,44.44,-15.38,-18.18,100.0,-16.67,-26.67,127.27,-24.0,26.32,62.5,7.69,-7.14,41.03,-10.91,6.12,26.92,9.09,-5.56,39.71,13.68,11.11,-14.17,178.64,-11.5,-7.48,61.28,1.32,5.47,25.93,19.41,23.32,3.46,16.22,10.96,19.36,5.43,5.0,-6.57,7.76,1.13,-12.46,-5.68,8.09,3.24,-15.3
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Image and Video Stabilization,https://openalex.org/T13579,300.0,-66.67,100.0,50.0,-66.67,0.0,0.0,100.0,100.0,0.0,-25.0,-66.67,400.0,-20.0,125.0,11.11,30.0,7.69,21.43,-5.88,18.75,21.05,30.43,-10.0,3.7,25.0,-40.0,142.86,13.73,41.38,24.39,71.57,9.14,14.66,22.37,31.72,9.63,12.92,5.49,2.17,-2.55,-16.56,-13.58,-3.63,-8.15,-20.82,-14.66,-0.51,-8.63,-15.0,-26.8,-22.32,41.38,67.48
Computer Vision and Pattern Recognition,https://openalex.org/subfields/1707,Image Enhancement Techniques,https://openalex.org/T11019,-11.11,50.0,-16.67,-30.0,100.0,-21.43,27.27,-14.29,25.0,13.33,-5.88,-25.0,50.0,-27.78,123.08,-41.38,-23.53,69.23,90.91,-4.76,42.5,-3.51,-16.36,28.26,-15.25,16.0,-17.24,50.0,1.39,1.37,-10.81,213.64,-0.48,2.91,50.0,15.41,23.98,10.33,20.32,23.51,4.83,3.45,28.06,11.1,2.69,1.78,6.82,7.24,15.31,5.22,17.94,17.85,13.47,-4.82
